Gene stable ID,Transcript stable ID,Gene name,Gene description,Human gene name,Human gene stable ID
ENSPANG00000025484,ENSPANT00000026719,DUSP3,dual specificity phosphatase 3 [Source:NCBI gene (formerly Entrezgene);Acc:101012797],DUSP3,ENSG00000108861
ENSPANG00000013926,ENSPANT00000048274,NOP16,NOP16 nucleolar protein [Source:NCBI gene (formerly Entrezgene);Acc:101016430],NOP16,ENSG00000048162
ENSPANG00000013926,ENSPANT00000013196,NOP16,NOP16 nucleolar protein [Source:NCBI gene (formerly Entrezgene);Acc:101016430],NOP16,ENSG00000048162
ENSPANG00000018062,ENSPANT00000007579,WDR76,WD repeat domain 76 [Source:NCBI gene (formerly Entrezgene);Acc:100137438],WDR76,ENSG00000092470
ENSPANG00000024215,ENSPANT00000023345,SLC2A4,solute carrier family 2 member 4 [Source:NCBI gene (formerly Entrezgene);Acc:101021830],SLC2A4,ENSG00000181856
ENSPANG00000024215,ENSPANT00000042213,SLC2A4,solute carrier family 2 member 4 [Source:NCBI gene (formerly Entrezgene);Acc:101021830],SLC2A4,ENSG00000181856
ENSPANG00000024215,ENSPANT00000057869,SLC2A4,solute carrier family 2 member 4 [Source:NCBI gene (formerly Entrezgene);Acc:101021830],SLC2A4,ENSG00000181856
ENSPANG00000019616,ENSPANT00000008514,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:101008795],PPP1R21,ENSG00000162869
ENSPANG00000019616,ENSPANT00000051937,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:101008795],PPP1R21,ENSG00000162869
ENSPANG00000019616,ENSPANT00000039886,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:101008795],PPP1R21,ENSG00000162869
ENSPANG00000019616,ENSPANT00000034882,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:101008795],PPP1R21,ENSG00000162869
ENSPANG00000019616,ENSPANT00000038734,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:101008795],PPP1R21,ENSG00000162869
ENSPANG00000019616,ENSPANT00000033981,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:101008795],PPP1R21,ENSG00000162869
ENSPANG00000003382,ENSPANT00000010879,USHBP1,USH1 protein network component harmonin binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026191],USHBP1,ENSG00000130307
ENSPANG00000003382,ENSPANT00000020972,USHBP1,USH1 protein network component harmonin binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026191],USHBP1,ENSG00000130307
ENSPANG00000008283,ENSPANT00000018919,ARG2,arginase 2 [Source:NCBI gene (formerly Entrezgene);Acc:100999825],ARG2,ENSG00000081181
ENSPANG00000025727,ENSPANT00000038319,SLC44A1,solute carrier family 44 member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026153],SLC44A1,ENSG00000070214
ENSPANG00000025727,ENSPANT00000027272,SLC44A1,solute carrier family 44 member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026153],SLC44A1,ENSG00000070214
ENSPANG00000025727,ENSPANT00000032055,SLC44A1,solute carrier family 44 member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026153],SLC44A1,ENSG00000070214
ENSPANG00000025727,ENSPANT00000035600,SLC44A1,solute carrier family 44 member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026153],SLC44A1,ENSG00000070214
ENSPANG00000025727,ENSPANT00000044803,SLC44A1,solute carrier family 44 member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101026153],SLC44A1,ENSG00000070214
ENSPANG00000003110,ENSPANT00000033637,KMT5B,lysine methyltransferase 5B [Source:NCBI gene (formerly Entrezgene);Acc:101000900],KMT5B,ENSG00000110066
ENSPANG00000003110,ENSPANT00000054813,KMT5B,lysine methyltransferase 5B [Source:NCBI gene (formerly Entrezgene);Acc:101000900],KMT5B,ENSG00000110066
ENSPANG00000003110,ENSPANT00000043836,KMT5B,lysine methyltransferase 5B [Source:NCBI gene (formerly Entrezgene);Acc:101000900],KMT5B,ENSG00000110066
ENSPANG00000003110,ENSPANT00000041847,KMT5B,lysine methyltransferase 5B [Source:NCBI gene (formerly Entrezgene);Acc:101000900],KMT5B,ENSG00000110066
ENSPANG00000003110,ENSPANT00000024816,KMT5B,lysine methyltransferase 5B [Source:NCBI gene (formerly Entrezgene);Acc:101000900],KMT5B,ENSG00000110066
ENSPANG00000003110,ENSPANT00000046515,KMT5B,lysine methyltransferase 5B [Source:NCBI gene (formerly Entrezgene);Acc:101000900],KMT5B,ENSG00000110066
ENSPANG00000000181,ENSPANT00000027134,TSHZ1,teashirt zinc finger homeobox 1 [Source:NCBI gene (formerly Entrezgene);Acc:101017593],TSHZ1,ENSG00000179981
ENSPANG00000005954,ENSPANT00000016273,RAD52,"RAD52 homolog, DNA repair protein [Source:NCBI gene (formerly Entrezgene);Acc:101016954]",RAD52,ENSG00000002016
ENSPANG00000005954,ENSPANT00000042799,RAD52,"RAD52 homolog, DNA repair protein [Source:NCBI gene (formerly Entrezgene);Acc:101016954]",RAD52,ENSG00000002016
ENSPANG00000005954,ENSPANT00000037797,RAD52,"RAD52 homolog, DNA repair protein [Source:NCBI gene (formerly Entrezgene);Acc:101016954]",RAD52,ENSG00000002016
ENSPANG00000005954,ENSPANT00000038622,RAD52,"RAD52 homolog, DNA repair protein [Source:NCBI gene (formerly Entrezgene);Acc:101016954]",RAD52,ENSG00000002016
ENSPANG00000010720,ENSPANT00000012070,TGFB1,transforming growth factor beta 1 [Source:NCBI gene (formerly Entrezgene);Acc:101006627],TGFB1,ENSG00000105329
ENSPANG00000023548,ENSPANT00000054647,DHRS7B,dehydrogenase/reductase 7B [Source:NCBI gene (formerly Entrezgene);Acc:101011506],DHRS7B,ENSG00000109016
ENSPANG00000023548,ENSPANT00000042978,DHRS7B,dehydrogenase/reductase 7B [Source:NCBI gene (formerly Entrezgene);Acc:101011506],DHRS7B,ENSG00000109016
ENSPANG00000023548,ENSPANT00000054371,DHRS7B,dehydrogenase/reductase 7B [Source:NCBI gene (formerly Entrezgene);Acc:101011506],DHRS7B,ENSG00000109016
ENSPANG00000023548,ENSPANT00000022151,DHRS7B,dehydrogenase/reductase 7B [Source:NCBI gene (formerly Entrezgene);Acc:101011506],DHRS7B,ENSG00000109016
ENSPANG00000023548,ENSPANT00000049403,DHRS7B,dehydrogenase/reductase 7B [Source:NCBI gene (formerly Entrezgene);Acc:101011506],DHRS7B,ENSG00000109016
ENSPANG00000023548,ENSPANT00000036912,DHRS7B,dehydrogenase/reductase 7B [Source:NCBI gene (formerly Entrezgene);Acc:101011506],DHRS7B,ENSG00000109016
ENSPANG00000023792,ENSPANT00000038034,TEAD2,TEA domain transcription factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101001417],TEAD2,ENSG00000074219
ENSPANG00000023792,ENSPANT00000019280,TEAD2,TEA domain transcription factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101001417],TEAD2,ENSG00000074219
ENSPANG00000004914,ENSPANT00000028579,ZNF700,zinc finger protein 700 [Source:NCBI gene (formerly Entrezgene);Acc:101021960],ZNF700,ENSG00000196757
ENSPANG00000012368,ENSPANT00000043381,LYRM7,LYR motif containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101002356],LYRM7,ENSG00000186687
ENSPANG00000012368,ENSPANT00000058974,LYRM7,LYR motif containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101002356],LYRM7,ENSG00000186687
ENSPANG00000012368,ENSPANT00000048346,LYRM7,LYR motif containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101002356],LYRM7,ENSG00000186687
ENSPANG00000012368,ENSPANT00000057069,LYRM7,LYR motif containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101002356],LYRM7,ENSG00000186687
ENSPANG00000012368,ENSPANT00000042220,LYRM7,LYR motif containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101002356],LYRM7,ENSG00000186687
ENSPANG00000012368,ENSPANT00000010858,LYRM7,LYR motif containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:101002356],LYRM7,ENSG00000186687
ENSPANG00000016007,ENSPANT00000015486,PFDN1,prefoldin subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:101004331],PFDN1,ENSG00000113068
ENSPANG00000016007,ENSPANT00000040701,PFDN1,prefoldin subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:101004331],PFDN1,ENSG00000113068
ENSPANG00000018526,ENSPANT00000043215,PLK1,polo like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101009200],PLK1,ENSG00000166851
ENSPANG00000018526,ENSPANT00000020308,PLK1,polo like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101009200],PLK1,ENSG00000166851
ENSPANG00000019598,ENSPANT00000026635,RPTOR,regulatory associated protein of MTOR complex 1 [Source:NCBI gene (formerly Entrezgene);Acc:101022424],RPTOR,ENSG00000141564
ENSPANG00000019598,ENSPANT00000045318,RPTOR,regulatory associated protein of MTOR complex 1 [Source:NCBI gene (formerly Entrezgene);Acc:101022424],RPTOR,ENSG00000141564
ENSPANG00000019598,ENSPANT00000049277,RPTOR,regulatory associated protein of MTOR complex 1 [Source:NCBI gene (formerly Entrezgene);Acc:101022424],RPTOR,ENSG00000141564
ENSPANG00000019598,ENSPANT00000056531,RPTOR,regulatory associated protein of MTOR complex 1 [Source:NCBI gene (formerly Entrezgene);Acc:101022424],RPTOR,ENSG00000141564
ENSPANG00000019598,ENSPANT00000031438,RPTOR,regulatory associated protein of MTOR complex 1 [Source:NCBI gene (formerly Entrezgene);Acc:101022424],RPTOR,ENSG00000141564
ENSPANG00000026040,ENSPANT00000028500,REXO4,"REX4 homolog, 3'-5' exonuclease [Source:NCBI gene (formerly Entrezgene);Acc:101020647]",REXO4,ENSG00000148300
ENSPANG00000026040,ENSPANT00000041260,REXO4,"REX4 homolog, 3'-5' exonuclease [Source:NCBI gene (formerly Entrezgene);Acc:101020647]",REXO4,ENSG00000148300
ENSPANG00000003105,ENSPANT00000008755,CD6,CD6 molecule [Source:NCBI gene (formerly Entrezgene);Acc:101005320],CD6,ENSG00000013725
ENSPANG00000003105,ENSPANT00000058307,CD6,CD6 molecule [Source:NCBI gene (formerly Entrezgene);Acc:101005320],CD6,ENSG00000013725
ENSPANG00000003105,ENSPANT00000045514,CD6,CD6 molecule [Source:NCBI gene (formerly Entrezgene);Acc:101005320],CD6,ENSG00000013725
ENSPANG00000002887,ENSPANT00000009782,DPY30,dpy-30 histone methyltransferase complex regulatory subunit [Source:NCBI gene (formerly Entrezgene);Acc:101026849],DPY30,ENSG00000162961
ENSPANG00000015368,ENSPANT00000039421,MRPS27,mitochondrial ribosomal protein S27 [Source:NCBI gene (formerly Entrezgene);Acc:101019284],MRPS27,ENSG00000113048
ENSPANG00000015368,ENSPANT00000028080,MRPS27,mitochondrial ribosomal protein S27 [Source:NCBI gene (formerly Entrezgene);Acc:101019284],MRPS27,ENSG00000113048
ENSPANG00000024579,ENSPANT00000032678,TEF,"TEF transcription factor, PAR bZIP family member [Source:NCBI gene (formerly Entrezgene);Acc:100998642]",TEF,ENSG00000167074
ENSPANG00000024579,ENSPANT00000028920,TEF,"TEF transcription factor, PAR bZIP family member [Source:NCBI gene (formerly Entrezgene);Acc:100998642]",TEF,ENSG00000167074
ENSPANG00000024957,ENSPANT00000016841,CCT6A,chaperonin containing TCP1 subunit 6A [Source:NCBI gene (formerly Entrezgene);Acc:101024647],CCT6A,ENSG00000146731
ENSPANG00000024957,ENSPANT00000043249,CCT6A,chaperonin containing TCP1 subunit 6A [Source:NCBI gene (formerly Entrezgene);Acc:101024647],CCT6A,ENSG00000146731
ENSPANG00000024957,ENSPANT00000035516,CCT6A,chaperonin containing TCP1 subunit 6A [Source:NCBI gene (formerly Entrezgene);Acc:101024647],CCT6A,ENSG00000146731
ENSPANG00000017318,ENSPANT00000003535,WDR72,WD repeat-containing protein 72 [Source:NCBI gene (formerly Entrezgene);Acc:101011195],WDR72,ENSG00000166415
ENSPANG00000017318,ENSPANT00000028200,WDR72,WD repeat-containing protein 72 [Source:NCBI gene (formerly Entrezgene);Acc:101011195],WDR72,ENSG00000166415
ENSPANG00000017318,ENSPANT00000034822,WDR72,WD repeat-containing protein 72 [Source:NCBI gene (formerly Entrezgene);Acc:101011195],WDR72,ENSG00000166415
ENSPANG00000002244,ENSPANT00000017808,RHOU,ras homolog family member U [Source:NCBI gene (formerly Entrezgene);Acc:101020637],RHOU,ENSG00000116574
ENSPANG00000009440,ENSPANT00000024379,POLR3D,RNA polymerase III subunit D [Source:NCBI gene (formerly Entrezgene);Acc:101025042],POLR3D,ENSG00000168495
ENSPANG00000009440,ENSPANT00000052236,POLR3D,RNA polymerase III subunit D [Source:NCBI gene (formerly Entrezgene);Acc:101025042],POLR3D,ENSG00000168495
ENSPANG00000007809,ENSPANT00000025192,BCORL1,BCL6 corepressor like 1 [Source:NCBI gene (formerly Entrezgene);Acc:101003747],BCORL1,ENSG00000085185
ENSPANG00000007809,ENSPANT00000008596,BCORL1,BCL6 corepressor like 1 [Source:NCBI gene (formerly Entrezgene);Acc:101003747],BCORL1,ENSG00000085185
ENSPANG00000004315,ENSPANT00000028775,SLC23A2,solute carrier family 23 member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014792],SLC23A2,ENSG00000089057
ENSPANG00000011580,ENSPANT00000026776,GTPBP6,putative GTP-binding protein 6 [Source:NCBI gene (formerly Entrezgene);Acc:101013350],GTPBP6,ENSG00000178605
ENSPANG00000012665,ENSPANT00000011058,HRH4,histamine receptor H4 [Source:NCBI gene (formerly Entrezgene);Acc:101010821],HRH4,ENSG00000134489
ENSPANG00000012665,ENSPANT00000042130,HRH4,histamine receptor H4 [Source:NCBI gene (formerly Entrezgene);Acc:101010821],HRH4,ENSG00000134489
ENSPANG00000029373,ENSPANT00000035689,SUOX,sulfite oxidase [Source:NCBI gene (formerly Entrezgene);Acc:101026241],SUOX,ENSG00000139531
ENSPANG00000005350,ENSPANT00000036369,BSDC1,BSD domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:101007136],BSDC1,ENSG00000160058
ENSPANG00000005350,ENSPANT00000016640,BSDC1,BSD domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:101007136],BSDC1,ENSG00000160058
ENSPANG00000005350,ENSPANT00000044866,BSDC1,BSD domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:101007136],BSDC1,ENSG00000160058
ENSPANG00000005350,ENSPANT00000008932,BSDC1,BSD domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:101007136],BSDC1,ENSG00000160058
ENSPANG00000020131,ENSPANT00000021401,CASKIN2,CASK interacting protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101004303],CASKIN2,ENSG00000177303
ENSPANG00000020131,ENSPANT00000051163,CASKIN2,CASK interacting protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101004303],CASKIN2,ENSG00000177303
ENSPANG00000011040,ENSPANT00000049642,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000011040,ENSPANT00000046013,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000011040,ENSPANT00000043478,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000011040,ENSPANT00000057643,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000011040,ENSPANT00000031466,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000011040,ENSPANT00000058112,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000011040,ENSPANT00000020496,USF2,"upstream transcription factor 2, c-fos interacting [Source:NCBI gene (formerly Entrezgene);Acc:101003372]",USF2,ENSG00000105698
ENSPANG00000007240,ENSPANT00000053556,TADA2B,transcriptional adaptor 2B [Source:NCBI gene (formerly Entrezgene);Acc:101016908],TADA2B,ENSG00000173011
ENSPANG00000007240,ENSPANT00000013102,TADA2B,transcriptional adaptor 2B [Source:NCBI gene (formerly Entrezgene);Acc:101016908],TADA2B,ENSG00000173011
ENSPANG00000020354,ENSPANT00000026905,CPXM2,"carboxypeptidase X, M14 family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101015972]",CPXM2,ENSG00000121898
ENSPANG00000020354,ENSPANT00000059149,CPXM2,"carboxypeptidase X, M14 family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101015972]",CPXM2,ENSG00000121898
ENSPANG00000013439,ENSPANT00000029085,ZNF410,zinc finger protein 410 [Source:NCBI gene (formerly Entrezgene);Acc:101008404],ZNF410,ENSG00000119725
ENSPANG00000013439,ENSPANT00000042857,ZNF410,zinc finger protein 410 [Source:NCBI gene (formerly Entrezgene);Acc:101008404],ZNF410,ENSG00000119725
ENSPANG00000013439,ENSPANT00000042047,ZNF410,zinc finger protein 410 [Source:NCBI gene (formerly Entrezgene);Acc:101008404],ZNF410,ENSG00000119725
ENSPANG00000013439,ENSPANT00000044144,ZNF410,zinc finger protein 410 [Source:NCBI gene (formerly Entrezgene);Acc:101008404],ZNF410,ENSG00000119725
ENSPANG00000013439,ENSPANT00000045562,ZNF410,zinc finger protein 410 [Source:NCBI gene (formerly Entrezgene);Acc:101008404],ZNF410,ENSG00000119725
ENSPANG00000006294,ENSPANT00000005757,LACTB2,lactamase beta 2 [Source:NCBI gene (formerly Entrezgene);Acc:101013616],LACTB2,ENSG00000147592
ENSPANG00000020636,ENSPANT00000052768,TPD52L2,TPD52 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:101003883],TPD52L2,ENSG00000101150
ENSPANG00000020636,ENSPANT00000036398,TPD52L2,TPD52 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:101003883],TPD52L2,ENSG00000101150
ENSPANG00000020636,ENSPANT00000053520,TPD52L2,TPD52 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:101003883],TPD52L2,ENSG00000101150
ENSPANG00000020636,ENSPANT00000011166,TPD52L2,TPD52 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:101003883],TPD52L2,ENSG00000101150
ENSPANG00000020636,ENSPANT00000055795,TPD52L2,TPD52 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:101003883],TPD52L2,ENSG00000101150
ENSPANG00000020636,ENSPANT00000035977,TPD52L2,TPD52 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:101003883],TPD52L2,ENSG00000101150
ENSPANG00000014256,ENSPANT00000034199,OGFR,opioid growth factor receptor [Source:NCBI gene (formerly Entrezgene);Acc:101021289],OGFR,ENSG00000060491
ENSPANG00000014256,ENSPANT00000003525,OGFR,opioid growth factor receptor [Source:NCBI gene (formerly Entrezgene);Acc:101021289],OGFR,ENSG00000060491
ENSPANG00000017594,ENSPANT00000000094,LMF2,lipase maturation factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101005531],LMF2,ENSG00000100258
ENSPANG00000005609,ENSPANT00000041284,SQLE,squalene epoxidase [Source:NCBI gene (formerly Entrezgene);Acc:101024819],SQLE,ENSG00000104549
ENSPANG00000005609,ENSPANT00000013077,SQLE,squalene epoxidase [Source:NCBI gene (formerly Entrezgene);Acc:101024819],SQLE,ENSG00000104549
ENSPANG00000005609,ENSPANT00000034398,SQLE,squalene epoxidase [Source:NCBI gene (formerly Entrezgene);Acc:101024819],SQLE,ENSG00000104549
ENSPANG00000006611,ENSPANT00000008963,PTCD2,pentatricopeptide repeat domain 2 [Source:NCBI gene (formerly Entrezgene);Acc:101019628],PTCD2,ENSG00000049883
ENSPANG00000006611,ENSPANT00000010054,PTCD2,pentatricopeptide repeat domain 2 [Source:NCBI gene (formerly Entrezgene);Acc:101019628],PTCD2,ENSG00000049883
ENSPANG00000002442,ENSPANT00000002274,KANSL3,KAT8 regulatory NSL complex subunit 3 [Source:NCBI gene (formerly Entrezgene);Acc:101001017],KANSL3,ENSG00000114982
ENSPANG00000002442,ENSPANT00000054883,KANSL3,KAT8 regulatory NSL complex subunit 3 [Source:NCBI gene (formerly Entrezgene);Acc:101001017],KANSL3,ENSG00000114982
ENSPANG00000002442,ENSPANT00000045607,KANSL3,KAT8 regulatory NSL complex subunit 3 [Source:NCBI gene (formerly Entrezgene);Acc:101001017],KANSL3,ENSG00000114982
ENSPANG00000002442,ENSPANT00000035926,KANSL3,KAT8 regulatory NSL complex subunit 3 [Source:NCBI gene (formerly Entrezgene);Acc:101001017],KANSL3,ENSG00000114982
ENSPANG00000002442,ENSPANT00000038760,KANSL3,KAT8 regulatory NSL complex subunit 3 [Source:NCBI gene (formerly Entrezgene);Acc:101001017],KANSL3,ENSG00000114982
ENSPANG00000012316,ENSPANT00000044261,MRPS31,mitochondrial ribosomal protein S31 [Source:NCBI gene (formerly Entrezgene);Acc:101018556],MRPS31,ENSG00000102738
ENSPANG00000012316,ENSPANT00000036172,MRPS31,mitochondrial ribosomal protein S31 [Source:NCBI gene (formerly Entrezgene);Acc:101018556],MRPS31,ENSG00000102738
ENSPANG00000012316,ENSPANT00000024306,MRPS31,mitochondrial ribosomal protein S31 [Source:NCBI gene (formerly Entrezgene);Acc:101018556],MRPS31,ENSG00000102738
ENSPANG00000023917,ENSPANT00000009014,DDX3X,DEAD-box helicase 3 X-linked [Source:NCBI gene (formerly Entrezgene);Acc:101023873],DDX3X,ENSG00000215301
ENSPANG00000023917,ENSPANT00000050743,DDX3X,DEAD-box helicase 3 X-linked [Source:NCBI gene (formerly Entrezgene);Acc:101023873],DDX3X,ENSG00000215301
ENSPANG00000023917,ENSPANT00000052654,DDX3X,DEAD-box helicase 3 X-linked [Source:NCBI gene (formerly Entrezgene);Acc:101023873],DDX3X,ENSG00000215301
ENSPANG00000023917,ENSPANT00000035399,DDX3X,DEAD-box helicase 3 X-linked [Source:NCBI gene (formerly Entrezgene);Acc:101023873],DDX3X,ENSG00000215301
